condition,replicate_02,measurement_type,index,time_s,Ewe_V,Ewe_mV,current_density_A_cm2,abs_current_density_A_cm2,log10_abs_current_density_A_cm2,cycle
SR400,replicate_02,CPP,6303,1601.293,0.6679811,667.9811,0.00002566079,0.00002566079,-4.59072997744825,1
SR400,replicate_02,CPP,6304,1601.896,0.6668491,666.8491,0.00002553458,0.00002553458,-4.59287128114827,1
SR400,replicate_02,CPP,6305,1602.499,0.6656094,665.6094,0.00002539149,0.00002539149,-4.59531181351023,1
SR400,replicate_02,CPP,6306,1603.102,0.6643223,664.3223,0.00002546356,0.00002546356,-4.59408087875491,1
SR400,replicate_02,CPP,6307,1603.705,0.6631048,663.1048,0.00002531263,0.00002531263,-4.59666272899631,1
SR400,replicate_02,CPP,6308,1604.308,0.6618973,661.8973,0.00002518524,0.00002518524,-4.59885390622461,1
SR400,replicate_02,CPP,6309,1604.911,0.6607341,660.7341,0.00002510493,0.00002510493,-4.60024098522993,1
SR400,replicate_02,CPP,6310,1605.514,0.6593947,659.3947,0.00002510572,0.00002510572,-4.60022731909971,1
SR400,replicate_02,CPP,6311,1606.122,0.6582214,658.2214,0.00002498003,0.00002498003,-4.60240704439156,1
SR400,replicate_02,CPP,6312,1606.725,0.6570532,657.0532,0.00002493792,0.00002493792,-4.60313977259739,1
SR400,replicate_02,CPP,6313,1607.327,0.6557521,655.7521,0.00002490522,0.00002490522,-4.6037096175789,1
SR400,replicate_02,CPP,6314,1607.931,0.6545436,654.5436,0.00002473454,0.00002473454,-4.60669616200565,1
SR400,replicate_02,CPP,6315,1608.533,0.6533663,653.3663,0.00002466613,0.00002466613,-4.60789898393088,1
SR400,replicate_02,CPP,6316,1609.136,0.6521769,652.1769,0.00002449532,0.00002449532,-4.61091688266911,1
SR400,replicate_02,CPP,6317,1609.739,0.6509352,650.9352,0.00002442927,0.00002442927,-4.61208951050133,1
SR400,replicate_02,CPP,6318,1610.342,0.6496038,649.6038,0.00002440534,0.00002440534,-4.61251513764502,1
SR400,replicate_02,CPP,6319,1610.945,0.6485202,648.5202,0.00002428868,0.00002428868,-4.61459608685372,1
SR400,replicate_02,CPP,6320,1611.548,0.6473017,647.3017,0.00002425676,0.00002425676,-4.61516720874941,1
SR400,replicate_02,CPP,6321,1612.156,0.6460338,646.0338,0.00002424865,0.00002424865,-4.6153124349533,1
SR400,replicate_02,CPP,6322,1612.759,0.6447971,644.7971,0.00002405378,0.00002405378,-4.61881666547954,1
SR400,replicate_02,CPP,6323,1613.362,0.6436228,643.6228,0.00002395346,0.00002395346,-4.62063174528178,1
SR400,replicate_02,CPP,6324,1613.965,0.6423599,642.3599,0.00002386557,0.00002386557,-4.62222818858043,1
SR400,replicate_02,CPP,6325,1614.568,0.6411111,641.1111,0.00002374381,0.00002374381,-4.62444959164878,1
SR400,replicate_02,CPP,6326,1615.171,0.6399177,639.9177,0.00002372105,0.00002372105,-4.62486609106185,1
SR400,replicate_02,CPP,6327,1615.774,0.6386257,638.6257,0.00002364349,0.00002364349,-4.62628841713632,1
SR400,replicate_02,CPP,6328,1616.377,0.6374857,637.4857,0.0000235246,0.0000235246,-4.62847775235425,1
SR400,replicate_02,CPP,6329,1616.98,0.6363698,636.3698,0.00002335719,0.00002335719,-4.63157940646117,1
SR400,replicate_02,CPP,6330,1617.583,0.6350102,635.0102,0.00002339748,0.00002339748,-4.63083091528341,1
SR400,replicate_02,CPP,6331,1618.19,0.633832,633.832,0.00002317919,0.00002317919,-4.63490174458799,1
SR400,replicate_02,CPP,6332,1618.793,0.6325771,632.5771,0.00002323072,0.00002323072,-4.63393732970983,1
SR400,replicate_02,CPP,6333,1619.396,0.6314079,631.4079,0.00002314741,0.00002314741,-4.63549759581816,1
SR400,replicate_02,CPP,6334,1619.999,0.6302025,630.2025,0.00002312988,0.00002312988,-4.63582662038429,1
SR400,replicate_02,CPP,6335,1620.602,0.6289406,628.9406,0.00002297058,0.00002297058,-4.63882803886595,1
SR400,replicate_02,CPP,6336,1621.205,0.627712,627.712,0.00002289943,0.00002289943,-4.64017532774464,1
SR400,replicate_02,CPP,6337,1621.808,0.6265941,626.5941,0.00002279637,0.00002279637,-4.64213430275742,1
SR400,replicate_02,CPP,6338,1622.411,0.6253362,625.3362,0.00002273202,0.00002273202,-4.64336197052781,1
SR400,replicate_02,CPP,6339,1623.014,0.6241549,624.1549,0.00002261849,0.00002261849,-4.64553639174289,1
SR400,replicate_02,CPP,6340,1623.617,0.6229193,622.9193,0.00002254656,0.00002254656,-4.64691971041494,1
SR400,replicate_02,CPP,6341,1624.225,0.6216655,621.6655,0.00002246364,0.00002246364,-4.64851986945352,1
SR400,replicate_02,CPP,6342,1624.828,0.6204046,620.4046,0.00002229858,0.00002229858,-4.65172279245856,1
SR400,replicate_02,CPP,6343,1625.431,0.619188,619.188,0.00002238765,0.00002238765,-4.64999149130689,1
SR400,replicate_02,CPP,6344,1626.034,0.6180057,618.0057,0.00002220546,0.00002220546,-4.65354022571515,1
SR400,replicate_02,CPP,6345,1626.636,0.6167378,616.7378,0.00002222665,0.00002222665,-4.65312598921955,1
SR400,replicate_02,CPP,6346,1627.239,0.6155726,615.5726,0.00002201111,0.00002201111,-4.65735805582377,1
SR400,replicate_02,CPP,6347,1627.842,0.6143228,614.3228,0.00002203347,0.00002203347,-4.65691710143394,1
SR400,replicate_02,CPP,6348,1628.445,0.613067,613.067,0.00002183611,0.00002183611,-4.66082472659026,1
SR400,replicate_02,CPP,6349,1629.048,0.6118937,611.8937,0.00002184082,0.00002184082,-4.66073106034505,1
SR400,replicate_02,CPP,6350,1629.651,0.610652,610.652,0.00002168596,0.00002168596,-4.66382134762293,1
SR400,replicate_02,CPP,6351,1630.259,0.6094536,609.4536,0.00002167092,0.00002167092,-4.66412265109633,1
SR400,replicate_02,CPP,6352,1630.862,0.6082763,608.2763,0.0000215812,0.0000215812,-4.66592441049236,1
SR400,replicate_02,CPP,6353,1631.465,0.6070598,607.0598,0.00002156171,0.00002156171,-4.6663167994169,1
SR400,replicate_02,CPP,6354,1632.068,0.6058391,605.8391,0.0000214083,0.0000214083,-4.66941781798964,1
SR400,replicate_02,CPP,6355,1632.671,0.6046548,604.6548,0.00002144361,0.00002144361,-4.66870209999123,1
SR400,replicate_02,CPP,6356,1633.274,0.6033748,603.3748,0.00002128705,0.00002128705,-4.6718845197496,1
SR400,replicate_02,CPP,6357,1633.877,0.6020818,602.0818,0.0000213089,0.0000213089,-4.67143896869313,1
SR400,replicate_02,CPP,6358,1634.48,0.6008673,600.8673,0.00002117196,0.00002117196,-4.67423893518878,1
SR400,replicate_02,CPP,6359,1635.083,0.5996426,599.6426,0.00002116163,0.00002116163,-4.67445088329369,1
SR400,replicate_02,CPP,6360,1635.686,0.598555,598.555,0.00002114449,0.00002114449,-4.67480278546893,1
SR400,replicate_02,CPP,6361,1636.293,0.5972508,597.2508,0.00002096322,0.00002096322,-4.67854200790848,1
SR400,replicate_02,CPP,6362,1636.896,0.5960957,596.0957,0.00002100128,0.00002100128,-4.67775423479009,1
SR400,replicate_02,CPP,6363,1637.499,0.5948389,594.8389,0.0000208064,0.0000208064,-4.68180305651999,1
SR400,replicate_02,CPP,6364,1638.102,0.593582,593.582,0.00002079018,0.00002079018,-4.68214175055942,1
SR400,replicate_02,CPP,6365,1638.705,0.5923977,592.3977,0.00002063756,0.00002063756,-4.68534165109409,1
SR400,replicate_02,CPP,6366,1639.308,0.5910915,591.0915,0.00002058642,0.00002058642,-4.68641917108113,1
SR400,replicate_02,CPP,6367,1639.911,0.5899596,589.9596,0.00002052455,0.00002052455,-4.6877263559946,1
SR400,replicate_02,CPP,6368,1640.514,0.5887057,588.7057,0.00002041351,0.00002041351,-4.69008231411931,1
SR400,replicate_02,CPP,6369,1641.117,0.5875314,587.5314,0.00002031882,0.00002031882,-4.69210151697714,1
SR400,replicate_02,CPP,6370,1641.72,0.5863018,586.3018,0.00002025447,0.00002025447,-4.69347911654294,1
SR400,replicate_02,CPP,6371,1642.328,0.5850591,585.0591,0.00002024231,0.00002024231,-4.69373992844249,1
SR400,replicate_02,CPP,6372,1642.931,0.5838335,583.8335,0.00002010746,0.00002010746,-4.69664278657154,1
SR400,replicate_02,CPP,6373,1643.534,0.5826311,582.6311,0.00002008628,0.00002008628,-4.69710048759553,1
SR400,replicate_02,CPP,6374,1644.137,0.5814044,581.4044,0.00001999158,0.00001999158,-4.6991528808111,1
SR400,replicate_02,CPP,6375,1644.74,0.5801626,580.1626,0.00001992658,0.00001992658,-4.70056723288911,1
SR400,replicate_02,CPP,6376,1645.343,0.5789018,578.9018,0.00001991193,0.00001991193,-4.70088664315053,1
SR400,replicate_02,CPP,6377,1645.946,0.5777517,577.7517,0.00001970398,0.00001970398,-4.70544604198777,1
SR400,replicate_02,CPP,6378,1646.548,0.5765302,576.5302,0.00001978023,0.00001978023,-4.70376866283236,1
SR400,replicate_02,CPP,6379,1647.151,0.5752683,575.2683,0.00001967429,0.00001967429,-4.70610093137784,1
SR400,replicate_02,CPP,6380,1647.754,0.5740869,574.0869,0.00001962799,0.00001962799,-4.70712417195391,1
SR400,replicate_02,CPP,6381,1648.362,0.5728331,572.8331,0.00001950557,0.00001950557,-4.70984135403008,1
SR400,replicate_02,CPP,6382,1648.965,0.5716398,571.6398,0.00001942775,0.00001942775,-4.71157749374744,1
SR400,replicate_02,CPP,6383,1649.568,0.5704252,570.4252,0.0000194114,0.0000194114,-4.71194314104912,1
SR400,replicate_02,CPP,6384,1650.171,0.5691785,569.1785,0.0000192759,0.0000192759,-4.71498533540885,1
SR400,replicate_02,CPP,6385,1650.774,0.5679951,567.9951,0.000019216,0.000019216,-4.71633700994117,1
SR400,replicate_02,CPP,6386,1651.377,0.5667453,566.7453,0.00001915701,0.00001915701,-4.71767227405877,1
SR400,replicate_02,CPP,6387,1651.98,0.56555,565.55,0.00001914158,0.00001914158,-4.71802221718818,1
SR400,replicate_02,CPP,6388,1652.583,0.5643395,564.3395,0.00001912693,0.00001912693,-4.71835473154376,1
SR400,replicate_02,CPP,6389,1653.186,0.5630856,563.0856,0.00001865361,0.00001865361,-4.72923710748195,1
SR400,replicate_02,CPP,6390,1653.789,0.561726,561.726,0.00001894252,0.00001894252,-4.722562245539,1
SR400,replicate_02,CPP,6391,1654.396,0.5606605,560.6605,0.00001906808,0.00001906808,-4.71969303466163,1
SR400,replicate_02,CPP,6392,1654.999,0.5596887,559.6887,0.00001863987,0.00001863987,-4.72955712087042,1
SR400,replicate_02,CPP,6393,1655.602,0.5582114,558.2114,0.00001852713,0.00001852713,-4.73219185114514,1
SR400,replicate_02,CPP,6394,1656.205,0.5569938,556.9938,0.00001859619,0.00001859619,-4.73057602521588,1
SR400,replicate_02,CPP,6395,1656.808,0.5558165,555.8165,0.00001864144,0.00001864144,-4.72952054263125,1
SR400,replicate_02,CPP,6396,1657.411,0.5547087,554.7087,0.00001844199,0.00001844199,-4.73419221780578,1
SR400,replicate_02,CPP,6397,1658.014,0.5533522,553.3522,0.00001835658,0.00001835658,-4.73620822866206,1
SR400,replicate_02,CPP,6398,1658.617,0.5521085,552.1085,0.0000184433,0.0000184433,-4.73416136942305,1
SR400,replicate_02,CPP,6399,1659.22,0.5508758,550.8758,0.00001827745,0.00001827745,-4.73808439548287,1
SR400,replicate_02,CPP,6400,1659.823,0.5496461,549.6461,0.00001802791,0.00001802791,-4.74405461870628,1
SR400,replicate_02,CPP,6401,1660.431,0.548494,548.494,0.00001822605,0.00001822605,-4.73930744264947,1
SR400,replicate_02,CPP,6402,1661.034,0.5471798,547.1798,0.00001803262,0.00001803262,-4.74394116906916,1
SR400,replicate_02,CPP,6403,1661.637,0.5462402,546.2402,0.00001798449,0.00001798449,-4.74510187329313,1
SR400,replicate_02,CPP,6404,1662.24,0.5446651,544.6651,0.00001811985,0.00001811985,-4.74184540182708,1
SR400,replicate_02,CPP,6405,1662.843,0.5436933,543.6933,0.00001757577,0.00001757577,-4.75508563931379,1
SR400,replicate_02,CPP,6406,1663.446,0.542224,542.224,0.00001782375,0.00001782375,-4.74900091797752,1
SR400,replicate_02,CPP,6407,1664.048,0.5411866,541.1866,0.00001788077,0.00001788077,-4.74761378310438,1
SR400,replicate_02,CPP,6408,1664.651,0.5399469,539.9469,0.00001749821,0.00001749821,-4.75700637570703,1
SR400,replicate_02,CPP,6409,1665.255,0.5387163,538.7163,0.000017454,0.000017454,-4.7581050283693,1
SR400,replicate_02,CPP,6410,1665.858,0.5374927,537.4927,0.00001727731,0.00001727731,-4.76252387430489,1
SR400,replicate_02,CPP,6411,1666.465,0.5362892,536.2892,0.00001728868,0.00001728868,-4.76223816407716,1
SR400,replicate_02,CPP,6412,1667.068,0.5350636,535.0636,0.00001718811,0.00001718811,-4.7647718755932,1
SR400,replicate_02,CPP,6413,1667.671,0.5338652,533.8652,0.00001711656,0.00001711656,-4.76658351320637,1
SR400,replicate_02,CPP,6414,1668.274,0.5326073,532.6073,0.00001705536,0.00001705536,-4.76813910918749,1
SR400,replicate_02,CPP,6415,1668.877,0.5313576,531.3576,0.000016971,0.000016971,-4.77029256653993,1
SR400,replicate_02,CPP,6416,1669.48,0.5301954,530.1954,0.00001692104,0.00001692104,-4.77157294789388,1
SR400,replicate_02,CPP,6417,1670.083,0.5289577,528.9577,0.00001681797,0.00001681797,-4.77422642655259,1
SR400,replicate_02,CPP,6418,1670.686,0.5277069,527.7069,0.00001671661,0.00001671661,-4.77685178955041,1
SR400,replicate_02,CPP,6419,1671.289,0.5265326,526.5326,0.00001667162,0.00001667162,-4.77802219723997,1
SR400,replicate_02,CPP,6420,1671.892,0.52531,525.31,0.00001657274,0.00001657274,-4.78060568298046,1
SR400,replicate_02,CPP,6421,1672.5,0.5240784,524.0784,0.00001649296,0.00001649296,-4.78270139430674,1
SR400,replicate_02,CPP,6422,1673.102,0.5228709,522.8709,0.00001638977,0.00001638977,-4.78542714090368,1
SR400,replicate_02,CPP,6423,1673.705,0.5216544,521.6544,0.00001631116,0.00001631116,-4.78751515216114,1
SR400,replicate_02,CPP,6424,1674.308,0.5204065,520.4065,0.0000162748,0.0000162748,-4.78848433974472,1
SR400,replicate_02,CPP,6425,1674.911,0.5192051,519.2051,0.00001615997,0.00001615997,-4.79155944980194,1
SR400,replicate_02,CPP,6426,1675.514,0.5179694,517.9694,0.00001602251,0.00001602251,-4.7952694486911,1
SR400,replicate_02,CPP,6427,1676.117,0.5167317,516.7317,0.00001570574,0.00001570574,-4.80394159633358,1
SR400,replicate_02,CPP,6428,1676.72,0.5155112,515.5112,0.00001566297,0.00001566297,-4.80512588389283,1
SR400,replicate_02,CPP,6429,1677.323,0.5144114,514.4114,0.00001589721,0.00001589721,-4.79867908875658,1
SR400,replicate_02,CPP,6430,1677.926,0.513076,513.076,0.00001565512,0.00001565512,-4.80534359906986,1
SR400,replicate_02,CPP,6431,1678.545,0.5119259,511.9259,0.00001551242,0.00001551242,-4.80932044521268,1
SR400,replicate_02,CPP,6432,1679.148,0.5106621,510.6621,0.00001550384,0.00001550384,-4.80956072219963,1
SR400,replicate_02,CPP,6433,1679.751,0.5093176,509.3176,0.00001539252,0.00001539252,-4.81269027344322,1
SR400,replicate_02,CPP,6434,1680.354,0.508086,508.086,0.00001530731,0.00001530731,-4.8151011224827,1
SR400,replicate_02,CPP,6435,1680.957,0.5069489,506.9489,0.00001523575,0.00001523575,-4.81713616219324,1
SR400,replicate_02,CPP,6436,1681.56,0.505677,505.677,0.00001516949,0.00001516949,-4.81902901999831,1
SR400,replicate_02,CPP,6437,1682.163,0.5047062,504.7062,0.00001504919,0.00001504919,-4.82248687468789,1
SR400,replicate_02,CPP,6438,1682.766,0.5032378,503.2378,0.00001500272,0.00001500272,-4.82382999601759,1
SR400,replicate_02,CPP,6439,1683.369,0.5020596,502.0596,0.00001489546,0.00001489546,-4.82694608040618,1
SR400,replicate_02,CPP,6440,1683.972,0.5009458,500.9458,0.00001480226,0.00001480226,-4.82967197172684,1
SR400,replicate_02,CPP,6441,1684.58,0.499699,499.699,0.00001473834,0.00001473834,-4.83155142892188,1
SR400,replicate_02,CPP,6442,1685.183,0.4984533,498.4533,0.00001464999,0.00001464999,-4.83416267175672,1
SR400,replicate_02,CPP,6443,1685.786,0.4972296,497.2296,0.00001457649,0.00001457649,-4.83634704098035,1
SR400,replicate_02,CPP,6444,1686.388,0.4961289,496.1289,0.00001449097,0.00001449097,-4.83890254264837,1
SR400,replicate_02,CPP,6445,1686.991,0.494861,494.861,0.00001440721,0.00001440721,-4.84142011348996,1
SR400,replicate_02,CPP,6446,1687.594,0.4936545,493.6545,0.00001432199,0.00001432199,-4.84399663384563,1
SR400,replicate_02,CPP,6447,1688.197,0.4923221,492.3221,0.00001424891,0.00001424891,-4.84621835664431,1
SR400,replicate_02,CPP,6448,1688.8,0.4912647,491.2647,0.00001416781,0.00001416781,-4.84869727596429,1
SR400,replicate_02,CPP,6449,1689.403,0.4899736,489.9736,0.00001409513,0.00001409513,-4.85093091425692,1
SR400,replicate_02,CPP,6450,1690.006,0.4887329,488.7329,0.00001398102,0.00001398102,-4.85446114302438,1
SR400,replicate_02,CPP,6451,1690.614,0.4875164,487.5164,0.00001394037,0.00001394037,-4.85572569920603,1
SR400,replicate_02,CPP,6452,1691.217,0.4862323,486.2323,0.00001381999,0.00001381999,-4.85949227121265,1
SR400,replicate_02,CPP,6453,1691.82,0.4848687,484.8687,0.0000137764,0.0000137764,-4.8608642558969,1
SR400,replicate_02,CPP,6454,1692.423,0.4838143,483.8143,0.00001365211,0.00001365211,-4.8648002211112,1
SR400,replicate_02,CPP,6455,1693.026,0.4826381,482.6381,0.00001355322,0.00001355322,-4.86795751201482,1
SR400,replicate_02,CPP,6456,1693.629,0.4813973,481.3973,0.00001348015,0.00001348015,-4.87030527517386,1
SR400,replicate_02,CPP,6457,1694.232,0.4801476,480.1476,0.00001339844,0.00001339844,-4.87294576423455,1
SR400,replicate_02,CPP,6458,1694.835,0.4789702,478.9702,0.00001331037,0.00001331037,-4.87580987189385,1
SR400,replicate_02,CPP,6459,1695.438,0.4777225,477.7225,0.00001324789,0.00001324789,-4.87785328658209,1
SR400,replicate_02,CPP,6460,1696.04,0.4765281,476.5281,0.00001315067,0.00001315067,-4.88105212018636,1
SR400,replicate_02,CPP,6461,1696.648,0.4753025,475.3025,0.00001306831,0.00001306831,-4.88378057195505,1
SR400,replicate_02,CPP,6462,1697.251,0.474099,474.099,0.00001298958,0.00001298958,-4.8864048910079,1
SR400,replicate_02,CPP,6463,1697.854,0.4728654,472.8654,0.00001288742,0.00001288742,-4.88983401762823,1
SR400,replicate_02,CPP,6464,1698.457,0.4716115,471.6115,0.00001278718,0.00001278718,-4.89322522139107,1
SR400,replicate_02,CPP,6465,1699.06,0.4704715,470.4715,0.00001262071,0.00001262071,-4.89891621241291,1
SR400,replicate_02,CPP,6466,1699.663,0.4691795,469.1795,0.0000123815,0.0000123815,-4.9072267380089,1
SR400,replicate_02,CPP,6467,1700.266,0.4680132,468.0132,0.00001232217,0.00001232217,-4.90931280385679,1
SR400,replicate_02,CPP,6468,1700.869,0.4668188,466.8188,0.00001226235,0.00001226235,-4.91142629211521,1
SR400,replicate_02,CPP,6469,1701.472,0.465561,465.561,0.0000122106,0.0000122106,-4.91326299532727,1
SR400,replicate_02,CPP,6470,1702.075,0.4643293,464.3293,0.00001215747,0.00001215747,-4.91515679343164,1
SR400,replicate_02,CPP,6471,1702.682,0.4631148,463.1148,0.00001206583,0.00001206583,-4.9184427979142,1
SR400,replicate_02,CPP,6472,1703.285,0.4618711,461.8711,0.00001189576,0.00001189576,-4.92460780639995,1
SR400,replicate_02,CPP,6473,1703.888,0.4606797,460.6797,0.00001164806,0.00001164806,-4.93374640094297,1
SR400,replicate_02,CPP,6474,1704.491,0.4594984,459.4984,0.00001147167,0.00001147167,-4.94037335463656,1
SR400,replicate_02,CPP,6475,1705.094,0.4582587,458.2587,0.00001135485,0.00001135485,-4.94481859852946,1
SR400,replicate_02,CPP,6476,1705.697,0.4569887,456.9887,0.00001123539,0.00001123539,-4.94941184786361,1
SR400,replicate_02,CPP,6477,1706.3,0.4557772,455.7772,0.00001114798,0.00001114798,-4.95280381910274,1
SR400,replicate_02,CPP,6478,1706.903,0.4545103,454.5103,0.00001107301,0.00001107301,-4.95573430787454,1
SR400,replicate_02,CPP,6479,1707.506,0.4533764,453.3764,0.00001097759,0.00001097759,-4.95949299363663,1
SR400,replicate_02,CPP,6480,1708.109,0.4520782,452.0782,0.00001088056,0.00001088056,-4.96334875182064,1
SR400,replicate_02,CPP,6481,1708.717,0.4511084,451.1084,0.00001075623,0.00001075623,-4.96833991984936,1
SR400,replicate_02,CPP,6482,1709.32,0.4496733,449.6733,0.00001070029,0.00001070029,-4.97060445187619,1
SR400,replicate_02,CPP,6483,1709.923,0.4484527,448.4527,0.00001063284,0.00001063284,-4.97335072121559,1
SR400,replicate_02,CPP,6484,1710.526,0.447066,447.066,0.00001056269,0.00001056269,-4.97622546595142,1
SR400,replicate_02,CPP,6485,1711.129,0.446078,446.078,0.0000105042,0.0000105042,-4.9786370178716,1
SR400,replicate_02,CPP,6486,1711.731,0.4447658,444.7658,0.00001046983,0.00001046983,-4.98006036996025,1
SR400,replicate_02,CPP,6487,1712.334,0.4435603,443.5603,0.00001039494,0.00001039494,-4.98317801309,1
SR400,replicate_02,CPP,6488,1712.937,0.4425271,442.5271,0.00001030429,0.00001030429,-4.98698192719433,1
SR400,replicate_02,CPP,6489,1713.54,0.4411172,441.1172,0.00001018729,0.00001018729,-4.99194133067221,1
SR400,replicate_02,CPP,6490,1714.143,0.4399419,439.9419,0.000009981549,0.000009981549,-5.00080205691392,1
SR400,replicate_02,CPP,6491,1714.751,0.4387072,438.7072,0.000009874092,0.000009874092,-5.00550283064027,1
SR400,replicate_02,CPP,6492,1715.354,0.4374876,437.4876,0.00000979197,0.00000979197,-5.00912992575963,1
SR400,replicate_02,CPP,6493,1715.957,0.4362781,436.2781,0.00000971084,0.00000971084,-5.01274320144254,1
SR400,replicate_02,CPP,6494,1716.56,0.435118,435.118,0.00000959844,0.00000959844,-5.01779934554841,1
SR400,replicate_02,CPP,6495,1717.163,0.4338662,433.8662,0.000009510759,0.000009510759,-5.02178482308798,1
SR400,replicate_02,CPP,6496,1717.766,0.4326577,432.6577,0.000009429315,0.000009429315,-5.02551985578076,1
SR400,replicate_02,CPP,6497,1718.369,0.4314381,431.4381,0.000009337908,0.000009337908,-5.02975040918966,1
SR400,replicate_02,CPP,6498,1718.972,0.4301712,430.1712,0.000009259394,0.000009259394,-5.03341743567963,1
SR400,replicate_02,CPP,6499,1719.575,0.4289275,428.9275,0.000009159196,0.000009159196,-5.03814264730249,1
SR400,replicate_02,CPP,6500,1720.178,0.4277079,427.7079,0.000009100184,0.000009100184,-5.04094982642871,1
SR400,replicate_02,CPP,6501,1720.786,0.4265074,426.5074,0.000008997253,0.000008997253,-5.04589006712123,1
SR400,replicate_02,CPP,6502,1721.388,0.4252959,425.2959,0.00000891432,0.00000891432,-5.04991177997165,1
SR400,replicate_02,CPP,6503,1721.991,0.4240653,424.0653,0.000008832027,0.000008832027,-5.05393961195035,1
SR400,replicate_02,CPP,6504,1722.594,0.4228699,422.8699,0.000008747065,0.000008747065,-5.05813764619254,1
SR400,replicate_02,CPP,6505,1723.197,0.421617,421.617,0.000008682129,0.000008682129,-5.06137376565558,1
SR400,replicate_02,CPP,6506,1723.8,0.4204247,420.4247,0.000008598004,0.000008598004,-5.06560235717464,1
SR400,replicate_02,CPP,6507,1724.403,0.4192544,419.2544,0.000008510454,0.000008510454,-5.07004727135659,1
SR400,replicate_02,CPP,6508,1725.006,0.4179372,417.9372,0.000008419634,0.000008419634,-5.07470678679431,1
SR400,replicate_02,CPP,6509,1725.609,0.4165635,416.5635,0.000008360961,0.000008360961,-5.07774380234437,1
SR400,replicate_02,CPP,6510,1726.212,0.4155957,415.5957,0.00000823416,0.00000823416,-5.08438069837303,1
SR400,replicate_02,CPP,6511,1726.82,0.4144124,414.4124,0.000008155739,0.000008155739,-5.08853668096568,1
SR400,replicate_02,CPP,6512,1727.423,0.4131918,413.1918,0.00000808701,0.00000808701,-5.09221201986179,1
SR400,replicate_02,CPP,6513,1728.026,0.41194,411.94,0.000008007868,0.000008007868,-5.09648309428799,1
SR400,replicate_02,CPP,6514,1728.629,0.4108332,410.8332,0.000007854478,0.000007854478,-5.10488267240027,1
SR400,replicate_02,CPP,6515,1729.232,0.4094757,409.4757,0.000007815517,0.000007815517,-5.10704228791727,1
SR400,replicate_02,CPP,6516,1729.835,0.408241,408.241,0.000007783395,0.000007783395,-5.10883092895411,1
SR400,replicate_02,CPP,6517,1730.438,0.406956,406.956,0.000007685603,0.000007685603,-5.11432205278376,1
SR400,replicate_02,CPP,6518,1731.04,0.4059539,405.9539,0.000007592246,0.000007592246,-5.11962972856921,1
SR400,replicate_02,CPP,6519,1731.643,0.4045078,404.5078,0.000007477425,0.000007477425,-5.12624793433135,1
SR400,replicate_02,CPP,6520,1732.246,0.403543,403.543,0.000007390215,0.000007390215,-5.13134292669917,1
SR400,replicate_02,CPP,6521,1732.854,0.4021069,402.1069,0.000007301029,0.000007301029,-5.1366159265195,1
SR400,replicate_02,CPP,6522,1733.457,0.4009075,400.9075,0.000007225054,0.000007225054,-5.14115890264555,1
SR400,replicate_02,CPP,6523,1734.06,0.399414,399.414,0.000007201564,0.000007201564,-5.14257317540099,1
SR400,replicate_02,CPP,6524,1734.663,0.3987201,398.7201,0.000007103655,0.000007103655,-5.14851813890099,1
SR400,replicate_02,CPP,6525,1735.266,0.397287,397.287,0.00000701354,0.00000701354,-5.15406272177543,1
SR400,replicate_02,CPP,6526,1735.869,0.3959678,395.9678,0.000006984256,0.000006984256,-5.15587985043797,1
SR400,replicate_02,CPP,6527,1736.472,0.3948509,394.8509,0.000006862779,0.000006862779,-5.16349998633822,1
SR400,replicate_02,CPP,6528,1737.075,0.3935699,393.5699,0.00000677651,0.00000677651,-5.16899391645378,1
SR400,replicate_02,CPP,6529,1737.678,0.3924319,392.4319,0.000006699698,0.000006699698,-5.17394477340209,1
SR400,replicate_02,CPP,6530,1738.281,0.3912193,391.2193,0.000006621943,0.000006621943,-5.17901456186423,1
SR400,replicate_02,CPP,6531,1738.888,0.3899817,389.9817,0.00000654156,0.00000654156,-5.18431867084975,1
SR400,replicate_02,CPP,6532,1739.491,0.3888004,388.8004,0.000006462655,0.000006462655,-5.18958902767557,1
SR400,replicate_02,CPP,6533,1740.094,0.3875969,387.5969,0.00000637364,0.00000637364,-5.1956124702675,1
SR400,replicate_02,CPP,6534,1740.697,0.3863713,386.3713,0.0000062855,0.0000062855,-5.20166016927414,1
SR400,replicate_02,CPP,6535,1741.3,0.3851104,385.1104,0.000006201075,0.000006201075,-5.20753301596975,1
SR400,replicate_02,CPP,6536,1741.903,0.3838898,383.8898,0.000006127625,0.000006127625,-5.2127078206297,1
SR400,replicate_02,CPP,6537,1742.506,0.3826521,382.6521,0.000006046718,0.000006046718,-5.21848028505698,1
SR400,replicate_02,CPP,6538,1743.109,0.3814144,381.4144,0.000005961142,0.000005961142,-5.22467053274494,1
SR400,replicate_02,CPP,6539,1743.712,0.3802392,380.2392,0.000005880039,0.000005880039,-5.23061979340879,1
SR400,replicate_02,CPP,6540,1744.315,0.3789501,378.9501,0.000005803933,0.000005803933,-5.23627760965578,1
SR400,replicate_02,CPP,6541,1744.923,0.377803,377.803,0.000005705814,0.000005705814,-5.24368238972245,1
SR400,replicate_02,CPP,6542,1745.526,0.3765281,376.5281,0.00000562462,0.00000562462,-5.24990681321265,1
SR400,replicate_02,CPP,6543,1746.129,0.3753055,375.3055,0.000005545009,0.000005545009,-5.25609774461903,1
